,Word,Senses,Glosa,PoS,SynsetPoS
2671,protector,1,unha cuberta protectora,a,glg-30-01887076-a
2672,protector,1,o uso de máscaras e de equipamento protector,a,glg-30-01887076-a
2673,protector,1,os revestimentos protectores,a,glg-30-01887076-a
2674,orgulloso,1,pais orgullosos,a,glg-30-01889256-a
2675,orgulloso,1,orgulloso dos seus actos,a,glg-30-01889256-a
2676,orgulloso,1,orgulloso de servir ao seu país,a,glg-30-01889256-a
2677,orgulloso,1,príncipes orgullosos,a,glg-30-01889256-a
2678,humilde,1,unha humilde petición de desculpas,a,glg-30-01892953-a
2679,humilde,1,"esencialmente humilde ... e modesto, acadou as máis altas honras e distincións formais (B. K. Malinowski)",a,glg-30-01892953-a
2680,probado,1,unha mentira probada,a,glg-30-01893724-a
2681,probado,1,un líder soviético de experiencia comprobada,a,glg-30-01893724-a
2682,non_probado,2,alegacións non probadas,a,glg-30-01894416-a
2683,previsor,1,os esquíos salvaxes son previsores,a,glg-30-01894758-a
2684,previsor,1,un pai previsor planea a educación dos seus fillos,a,glg-30-01894758-a
2685,provocativo,1,unha observación provocativa,a,glg-30-01896478-a
2686,provocativo,1,un sorriso provocativo,a,glg-30-01896478-a
2687,provocativo,1,as melodías provocativas irlandesas... que obrigan aos que as escoitan a pórse a bailar (Anthony Trollope),a,glg-30-01896478-a
2688,prudente,1,un xestor prudente,a,glg-30-01898129-a
2689,prudente,1,un director prudente,a,glg-30-01898129-a
2690,prudente,1,regras prudentes,a,glg-30-01898129-a
2691,prudente,1,é máis prudente retirarse que loitar,a,glg-30-01898129-a
2692,imprudente,2,foi moi imprudente da súa parte animalo a levar a cabo unhas ideas tan tolas,a,glg-30-01899360-a
2693,imprudente,2,sería moi imprudente para unha persoa que non é economista falar sobre os detalles da política económica (A. M. Schlesinger),a,glg-30-01899360-a
2694,puntual,1,ela esperaba que os convidados fosen puntuais á comida,a,glg-30-01900349-a
2695,puntual,1,non é unha persoa particularmente puntual,a,glg-30-01900349-a
2696,puntual,1,pago puntual,a,glg-30-01900349-a
2697,impune,1,cres que ía esquecer o crime e deixalo impune?,a,glg-30-01902171-a
2698,punitivo,1,xustiza punitiva,a,glg-30-01902468-a
2699,punitivo,1,danos punitivos,a,glg-30-01902468-a
2700,rehabilitable,1,pasou da pena a unha filosofía rehabilitable (J.B.Costello),a,glg-30-01903412-a
2701,rehabilitable,1,tratamento rehabilitable,a,glg-30-01903412-a
2702,puro,4,sentinme pura e delicada coma un bebé (Sylvia Plath),a,glg-30-01904845-a
2703,puro,4,pura coma a neve recén caída,a,glg-30-01904845-a
2704,impuro,2,pensamentos impuros,a,glg-30-01905377-a
2705,puro,2,aire e auga puros,a,glg-30-01905653-a
2706,puro,2,ouro puro,a,glg-30-01905653-a
2707,puro,2,as cores primarias son puras,a,glg-30-01905653-a
2708,puro,2,música de violín pura e encantadora,a,glg-30-01905653-a
2709,puro,2,escala pura,a,glg-30-01905653-a
2710,puro,2,osíxeno puro,a,glg-30-01905653-a
2711,contaminado,1,probas contaminadas,a,glg-30-01909491-a
2712,non_contaminado,1,non hai cultura que sexa non contaminada estando en contacto co mundo exterior,a,glg-30-01909718-a
2713,cualificado,1,hai moitos candidatos cualificados para o traballo,a,glg-30-01911053-a
2714,experto,1,é un empregado experto,a,glg-30-01911683-a
2715,inexperto,1,unha voz inexperta,a,glg-30-01912613-a
2716,inexperto,1,soldados inexpertos,a,glg-30-01912613-a
2717,inexperto,1,as mentes dos mozos inexpertos sen hábito de concentración,a,glg-30-01912613-a
2718,cualitativo,1,cambio cualitativo,a,glg-30-01914521-a
2719,cualitativo,1,datos cualitativos,a,glg-30-01914521-a
2720,cualitativo,1,unha análise cualitativa determina os constituíntes químicos dunha substancia ou mestura,a,glg-30-01914521-a
2721,cuantitativo,1,exportación de trigo sen limitacións cuantitativas,a,glg-30-01914930-a
2722,cuantitativo,1,unha análise cuantitativa determina os valores e as proporcións dos constituíntes químicos dunha substancia ou mestura,a,glg-30-01914930-a
2723,cuestionable,1,motivacións cuestionables,a,glg-30-01916229-a
2724,cuestionable,1,reputación cuestionable,a,glg-30-01916229-a
2725,cuestionable,1,un incendio de orixe cuestionable,a,glg-30-01916229-a
2726,incuestionable,1,autoridade incuestionable,a,glg-30-01918184-a
2727,silencioso,1,unha audiencia silenciosa no concerto,a,glg-30-01918984-a
2728,silencioso,1,o cuarto estaba escuro e silencioso,a,glg-30-01918984-a
2729,ruidoso,1,unha cafetaría ruidosa,a,glg-30-01919931-a
2730,ruidoso,1,un can pequeno e ruidoso,a,glg-30-01919931-a
2731,calmo,3,as faccións permaneceron calmas durante case 10 anos,a,glg-30-01922763-a
2732,inquedo,2,despois do asasinato de Martin Luter King a nación quedou inqueda,a,glg-30-01923391-a
2733,aleatorio,1,unha selección aleatoria,a,glg-30-01924316-a
2734,aleatorio,1,as bombas caeron de forma aleatoria,a,glg-30-01924316-a
2735,aleatorio,1,movementos aleatorios,a,glg-30-01924316-a
2736,racional,1,comportamento racional,a,glg-30-01925372-a
2737,racional,1,un proceso de inferencia racional,a,glg-30-01925372-a
2738,racional,1,pensamento racional,a,glg-30-01925372-a
2739,irracional,1,medo irracional,a,glg-30-01926376-a
2740,irracional,1,animais irracionais,a,glg-30-01926376-a
2741,emocional,1,foi unha decisión emocional,a,glg-30-01927279-a
2742,cerebral,1,unha visión cerebral para o problema,a,glg-30-01927455-a
2743,racial,1,diferenzas raciais,a,glg-30-01927654-a
2744,racial,1,discriminación racial,a,glg-30-01927654-a
2745,non_racial,1,as súas observacións foron destinados a ser completamente non raciais,a,glg-30-01928381-a
2746,reactivo,2,o sodio é un metal reactivo,a,glg-30-01928608-a
2747,reactivo,2,os radicais libres son moi reactivos,a,glg-30-01928608-a
2748,preparado,1,estar preparado,a,glg-30-01930512-a
2749,preparado,1,xa está preparado para aprender a ler,a,glg-30-01930512-a
2750,falto_de_preparación,1,maldixo a súa lingua falta de preparación,a,glg-30-01932234-a
2751,real,1,obxectos reais,a,glg-30-01932973-a
2752,real,1,"persoas reais, non pantasmas",a,glg-30-01932973-a
2753,real,1,un filme baseado na vida real,a,glg-30-01932973-a
2754,real,1,unha enfermidade real,a,glg-30-01932973-a
2755,real,1,unha humildade real,a,glg-30-01932973-a
2756,real,1,A vida é real! A vida é seria! (Longfellow),a,glg-30-01932973-a
2757,irreal,1,pantasmas e outras entidades irreais,a,glg-30-01934554-a
2758,verdadeiro,3,a verdadeira razón,a,glg-30-01937994-a
2759,verdadeiro,3,guerra verdadeira,a,glg-30-01937994-a
2760,verdadeiro,3,un verdadeiro amigo,a,glg-30-01937994-a
2761,verdadeiro,3,"isto non é un traballo de dous duros, el gaña verdadeiro diñeiro con el",a,glg-30-01937994-a
2762,irreal,3,esta conversa estase volvendo cada vez máis irreal,a,glg-30-01938659-a
2763,irreal,3,o mundo fantástico e irreal da burocracia gobernamental,a,glg-30-01938659-a
2764,irreal,3,o mundo irreal da arte publicitaria,a,glg-30-01938659-a
2765,real,3,prezos reais,a,glg-30-01939596-a
2766,real,3,renda real,a,glg-30-01939596-a
2767,real,3,salarios reais,a,glg-30-01939596-a
2768,nominal,1,o PIB nominal,a,glg-30-01939784-a
2769,nominal,1,tipos de interese nominal,a,glg-30-01939784-a
2770,realista,1,unha descrición realista,a,glg-30-01939984-a
2771,realista,1,unha visión realista das posibilidades,a,glg-30-01939984-a
2772,realista,1,unha avaliación realista das nosas posibilidades,a,glg-30-01939984-a
2773,realista,1,os actores tentaron crear unha representación realista dos africanos,a,glg-30-01939984-a
2774,irreal,2,expectativas irreais,a,glg-30-01941999-a
2775,irreal,2,prezos tan altos que acadan niveis irreais,a,glg-30-01941999-a
2776,razoable,1,unha persoa razoable,a,glg-30-01943406-a
2777,recíproco,1,o comercio recíproco,a,glg-30-01945550-a
2778,recíproco,1,privilexios recíprocos nos clubs,a,glg-30-01945550-a
2779,refinado,3,"era delicada, refinada e non lle gustaban as dificultades",a,glg-30-01947266-a
2780,refinado,3,persoas con gusto refinado,a,glg-30-01947266-a
2781,non_refinado,1,unha persoa non refinada,a,glg-30-01949149-a
2782,procesado,1,minerais procesados,a,glg-30-01951684-a
2783,non_procesado,1,materias primas non procesadas,a,glg-30-01952405-a
2784,refinado,2,azucre refinado,a,glg-30-01953297-a
2785,refinado,2,aceite refinado,a,glg-30-01953297-a
2786,refinado,2,para dourar o ouro refinado (Shakespeare),a,glg-30-01953297-a
2787,non_refinado,2,petróleo non refinado,a,glg-30-01953467-a
2788,tratado,1,o lodo dos sumidoiros tratado pode ser empregado como fertilizante,a,glg-30-01953635-a
2789,tratado,1,madeiras tratadas para resistir a podremia,a,glg-30-01953635-a
2790,tratado,1,os tecidos tratados resisten as engurras,a,glg-30-01953635-a
2791,non_tratado,2,un tecido non tratado,a,glg-30-01954781-a
2792,engraxado,1,unha mesa de nogueira engraxada,a,glg-30-01955031-a
2793,non_engraxado,1,unha mesa sen brillo e non engraxada,a,glg-30-01955147-a
2794,tratado,2,"unha gripe ben tratada cura, por norma xeral, en 14 días; sen non é tratada dura máis de dúas semanas",a,glg-30-01955272-a
2795,non_tratado,1,unha enfermidade non tratada,a,glg-30-01955898-a
2796,non_tratado,1,un ferido non tratado,a,glg-30-01955898-a
2797,recuperable,1,é unha verdade recuperable dun acontecemento pasado,a,glg-30-01956060-a
2798,rexenerado,1,pecador rexenerado,a,glg-30-01956964-a
2799,rexenerado,1,foi rexenerado dos seus erros,a,glg-30-01956964-a
2800,non_rexenerado,1,natureza humana non rexenerada,a,glg-30-01957454-a
2801,non_rexenerado,1,conservadorismo non rexenerado,a,glg-30-01957454-a
2802,rexistrado,2,títulos rexistrados,a,glg-30-01958027-a
2803,non_rexistrado,3,un cidadán non rexistrado,a,glg-30-01958659-a
2804,rexistrado,2,un percherón rexistrado,a,glg-30-01958898-a
2805,non_rexistrado,2,gando leiteiro non rexistrado,a,glg-30-01959111-a
2806,regular,1,fai visitas regulares aos seus clientes,a,glg-30-01959294-a
2807,regular,1,comidas regulares,a,glg-30-01959294-a
2808,regular,1,deberes regulares,a,glg-30-01959294-a
2809,irregular,2,prácticas de contratación irregular,a,glg-30-01960656-a
2810,regulado,2,industrias ben reguladas,a,glg-30-01962310-a
2811,regulado,2,casas cunha temperatura regulada,a,glg-30-01962310-a
2812,non_regulado,2,pesca non regulada,a,glg-30-01962492-a
2813,remediable,1,problemas remediables,a,glg-30-01962631-a
2814,remediable,1,un revés remediable,a,glg-30-01962631-a
2815,remediable,1,non é delito senón só un erro remediable,a,glg-30-01962631-a
2816,irremediable,1,un erro irremediable,a,glg-30-01962819-a
2817,irremediable,1,defectos de carácter irremediable,a,glg-30-01962819-a
2818,renovable,1,un aluguer renovable,a,glg-30-01962982-a
2819,renovable,1,subscricións renovables,a,glg-30-01962982-a
2820,non_renovable,1,os libros daquel andel son non renovables,a,glg-30-01963117-a
2821,non_renovable,1,o gas e o petróleo son recursos non renovables,a,glg-30-01963117-a
2822,non_alugable,1,a casa estaba nunha condición tal que pasou a ser non alugable,a,glg-30-01963378-a
2823,reparable,2,danos no coche reparables,a,glg-30-01963509-a
2824,reparable,2,erros reparable,a,glg-30-01963509-a
2825,irreparable,1,dano irreparable,a,glg-30-01963792-a
2826,irreparable,1,erro irreparable,a,glg-30-01963792-a
2827,irreparable,1,prexuízos irreparables,a,glg-30-01963792-a
2828,repetible,1,o que dixo non é repetible de forma educada,a,glg-30-01963958-a
2829,repetible,1,viña con algunhas frases repetibles,a,glg-30-01963958-a
2830,irrepetible,1,o que dixo foi divertido pero irrepetible,a,glg-30-01964196-a
2831,repetitivo,1,movementos repetitivos,a,glg-30-01964367-a
2832,non_repetitivo,1,secuencia de DNA non repetitiva,a,glg-30-01964775-a
2833,non_repetitivo,1,movementos de danza non repetitivos,a,glg-30-01964775-a
2834,publicable,2,unha linguaxe publicable,a,glg-30-01964933-a
2835,impublicable,2,un epíteto impublicable,a,glg-30-01965096-a
2836,impublicable,2,fotos impublicables,a,glg-30-01965096-a
2837,solicitado,1,o auxilio solicitado está próximo,a,glg-30-01965287-a
2838,non_solicitado,1,a mercadoría era non solicitada,a,glg-30-01965388-a
2839,con_rima,1,verso con rima,a,glg-30-01965636-a
2840,sen_rima,1,escribir versos brancos sen rima é como xogar ao tenis sen rede,a,glg-30-01966315-a
2841,uniforme,3,"unha rúa de edificios altos, brancos e uniformes",a,glg-30-01966488-a
2842,multiforme,1,o universo multiforme da natureza e o home (John Dewey),a,glg-30-01966853-a
2843,periódico,1,a aparición periódica da lagosta de dezasete anos,a,glg-30-01967240-a
2844,regular,2,exército regular,a,glg-30-01970777-a
2845,irregular,3,tropas irregulares,a,glg-30-01971046-a
2846,irregular,3,guerra irregular,a,glg-30-01971046-a
2847,relacionado,1,pintura e artes relacionadas,a,glg-30-01972820-a
2848,relacionado,1,actividades relacionadas,a,glg-30-01972820-a
2849,relevante,1,o científico contacta cos compañeiros co fin de aprender sobre temas relevantes para a súa propia investigación,a,glg-30-01975138-a
2850,irrelevante,1,un comentario irrelevante,a,glg-30-01976084-a
2851,irrelevante,1,as alegacións foron irrelevantes,a,glg-30-01976084-a
2852,consciente,5,somos conscientes das nosas responsabilidades,a,glg-30-01977155-a
2853,consciente,5,"é consciente das críticas, intentarei xustificar a miña acción",a,glg-30-01977155-a
2854,insubstituíble,2,antigüidades insubstituíbles,a,glg-30-01978894-a
2855,representativo,1,arte representativa,a,glg-30-01979053-a
2856,representativo,1,imaxe representantiva,a,glg-30-01979053-a
2857,representativo,2,a aguia é representativa de Estados Unidos,a,glg-30-01981699-a
2858,respectable,1,un negocio respectable,a,glg-30-01982646-a
2859,respectable,1,un científico respectable,a,glg-30-01982646-a
2860,respectable,1,un viño respectable,a,glg-30-01982646-a
2861,receptivo,5,é receptivo a calquera proposta,a,glg-30-01985247-a
2862,irreconciliable,1,diferenzas irreconciliables,a,glg-30-01986926-a
2863,reservado,3,"habitualmente era reservado no seu discurso, gardando a súa opinión (Victoria Sackville-West)",a,glg-30-01987341-a
2864,sen_reserva,2,comportamento sen reservas,a,glg-30-01988166-a
2865,resistible,1,un ataque resistible,a,glg-30-01989012-a
2866,resistible,1,tentacións resistibles,a,glg-30-01989012-a
2867,irresistible,1,irresistible aos impulsos,a,glg-30-01989175-a
2868,irresistible,1,que ocorre cando unha forza irresistible atopa un obxecto inmóbil?,a,glg-30-01989175-a
2869,decidido,1,decidido en contra do inimigo,a,glg-30-01989669-a
2870,decidido,1,confrontado cunha oposición decidida,a,glg-30-01989669-a
2871,decidido,1,unha fe firme e decidida,a,glg-30-01989669-a
2872,indeciso,2,"a comisión foi tímida, mediocre e indecisa",a,glg-30-01992149-a
2873,respectable,2,unha persoa respectable,a,glg-30-01993140-a
2874,respectuoso,1,un comportamento respectuoso,a,glg-30-01993940-a
2875,respectuoso,1,unha mirada respectuosa,a,glg-30-01993940-a
2876,irrespectuoso,1,observacións irrespectuosas coa lei,a,glg-30-01994602-a
2877,irrespectuoso,1,foi un irrespectuoso na presenza dos seus pais,a,glg-30-01994602-a
2878,responsable,1,un adulto responsable,a,glg-30-01996377-a
2879,responsable,1,xornalismo responsable,a,glg-30-01996377-a
2880,responsable,1,unha posición responsable,a,glg-30-01996377-a
2881,responsable,1,o comandante é o responsable da seguridade do buque,a,glg-30-01996377-a
2882,responsable,1,o gabinete é o responsable ante o parlamento,a,glg-30-01996377-a
2883,irresponsable,1,comportouse como un idiota irresponsable,a,glg-30-01997910-a
2884,irresponsable,1,acción precipitada e irresponsable,a,glg-30-01997910-a
2885,sensible,2,os nenos son moitas veces os membros máis rápidos e sensibles da sociedade,a,glg-30-01999306-a
2886,restrinxido,1,de importancia restrinxida,a,glg-30-02002227-a
2887,restritivo,1,adolescentes ansiosos de escapar de ambientes domésticos restritivos,a,glg-30-02003725-a
2888,retentivo,1,unha mente retentiva,a,glg-30-02005756-a
2889,retentivo,1,unha memoria retentiva,a,glg-30-02005756-a
2890,reticulado,1,as veas reticuladas dunha folla,a,glg-30-02006228-a
2891,reticulado,1,un sistema de estradas reticulado,a,glg-30-02006228-a
2892,retractable,1,os gatos teñen garras retractables,a,glg-30-02007508-a
2893,reflector,1,unha superficie reflectora,a,glg-30-02007882-a
2894,reflectido,1,a luz reflectida,a,glg-30-02008615-a
2895,reflectido,1,gloria reflectida,a,glg-30-02008615-a
2896,reverberante,1,unha sala reverberante,a,glg-30-02009280-a
2897,reverberante,1,os crecementos reverberantes do canón,a,glg-30-02009280-a
2898,reverente,1,mantivo un silencio reverente,a,glg-30-02011810-a
2899,irreverente,1,estudosos irreverentes que fan burla das cousas sagradas,a,glg-30-02012504-a
2900,irreverente,1,turistas ruidosos e irreverentes,a,glg-30-02012504-a
2901,reanimado,1,sentiuse reanimado polo sentimento esperanzador,a,glg-30-02013197-a
2902,esperto,2,interese esperto no ballet,a,glg-30-02014387-a
2903,durmido,2,emocións durmidas,a,glg-30-02014611-a
2904,reverente,2,quedou en silencio nunha actitude reverente diante do santuario,a,glg-30-02014715-a
2905,revolucionario,1,panfletos revolucionarios,a,glg-30-02015238-a
2906,revolucionario,1,unha xunta revolucionaria,a,glg-30-02015238-a
2907,contrarrevolucionario,1,foi condenado ao ostracismo polas súas tendencias contrarrevolucionarias,a,glg-30-02015403-a
2908,gratificante,1,unha carreira gratificante como paramédico,a,glg-30-02015571-a
2909,retórico,1,o que el di é simple retórica,a,glg-30-02016535-a
2910,rítmico,1,o repique rítmico das campás da igrexa (John Galsworthy),a,glg-30-02019021-a
2911,rítmico,1,prosa rítmica,a,glg-30-02019021-a
2912,rico,1,o seu pai é moi rico,a,glg-30-02021905-a
2913,rico,1,están fixadas moitas esperanzas nos homes ricos,a,glg-30-02021905-a
2914,pobre,2,lamentou a grande distancia que existe entre países ricos e pobres,a,glg-30-02022953-a
